age,gender,subscription_type,watch_hours,last_login_days,region,device,monthly_fee,churned,payment_method,number_of_profiles,avg_watch_time_per_day,favorite_genre
1.3002031543774253,0,1,-0.6017795656765029,17,5,1,1.16656507490366,1,1,-0.017235297917159335,-0.2385131259825274,4
-0.5062976605332021,2,1,0.14405101735007125,22,3,2,1.16656507490366,0,3,0.6891293708188797,-0.1125378833861221,2
1.4937568131178498,0,1,-0.1481214543489551,6,2,3,1.16656507490366,0,4,-0.017235297917159335,0.2043089389018064,0
-1.3450301817417076,0,1,0.9947640261147573,56,5,3,1.16656507490366,0,4,0.6891293708188797,-0.17743422048124,6
-1.6031017267289402,1,0,-0.6458967765028515,33,3,2,-1.271340854166357,1,0,-1.4299646353892375,-0.2919571682961539,5
-1.538583840482132,2,1,-0.6866843865121173,33,0,4,1.16656507490366,1,1,1.3954940395549187,-0.2957745998899844,3
0.39695274692211163,0,2,-0.6717011828352442,54,2,4,0.08305132865031943,1,0,0.6891293708188797,-0.30722689467147574,5
-0.6998513192736264,2,1,1.6198965795220752,39,5,2,1.16656507490366,0,1,0.6891293708188797,-0.0361892515095128,1
-0.8288870917672427,2,1,-0.7357959985640904,39,2,0,1.16656507490366,1,0,1.3954940395549187,-0.30722689467147574,4
-1.538583840482132,1,2,-0.1481214543489551,29,0,0,0.08305132865031943,0,4,-0.017235297917159335,-0.20797367323188368,2
-1.6676196129757483,0,0,1.9869850696054676,40,5,4,-1.271340854166357,0,1,-0.017235297917159335,-0.0018323671650386328,0
-0.8288870917672427,1,1,-0.5867963619996298,1,5,0,1.16656507490366,0,3,-1.4299646353892375,0.5440603507527176,6
0.20339908818168725,2,1,0.215637434917354,37,0,4,1.16656507490366,1,3,-0.7235999666531984,-0.19270394685656184,2
0.3324348606753035,0,0,-0.7283043967256538,46,1,2,-1.271340854166357,1,2,-0.7235999666531984,-0.3110443262653062,4
-0.8934049780140508,0,0,1.0896576494016204,17,4,1,-1.271340854166357,0,0,1.3954940395549187,0.18903921252648462,1
-1.4095480679885157,2,0,-0.7258071961128417,27,1,3,-1.271340854166357,1,3,-0.7235999666531984,-0.2957745998899844,6
1.106649495637001,2,2,-0.47192513381026896,1,3,4,0.08305132865031943,0,3,1.3954940395549187,0.8074631307270198,5
0.9776137231433847,2,1,1.0771716463375596,49,3,0,1.16656507490366,0,1,-0.017235297917159335,-0.14689476773059626,5
-0.11919034305235335,1,1,0.542770715195751,2,5,1,1.16656507490366,0,1,0.6891293708188797,1.9794146300329722,6
-1.4740659542353238,0,0,0.19316262940204432,14,3,1,-1.271340854166357,0,0,-0.017235297917159335,0.021072222397944172,5
-0.5708155467800102,1,0,-0.5884611624081713,42,5,4,-1.271340854166357,1,0,0.6891293708188797,-0.2919571682961539,5
-0.7643692055204345,2,0,0.4603630949729486,22,0,3,-1.271340854166357,0,1,0.6891293708188797,-0.0476415462910042,5
1.3647210406242334,0,1,-0.5626567560757786,6,1,3,1.16656507490366,0,3,-1.4299646353892375,-0.06672870426015653,2
0.9776137231433847,2,2,-0.4061655176728814,22,4,4,0.08305132865031943,0,2,-1.4299646353892375,-0.22324339960720554,6
1.687310471858274,2,0,-0.8631532298175122,52,1,2,-1.271340854166357,1,0,1.3954940395549187,-0.32631405264062807,0
1.2356852681306172,1,1,-0.2588306815169622,51,3,4,1.16656507490366,0,0,1.3954940395549187,-0.2728700103270016,2
-0.9579228642608589,2,0,0.49365910314377764,2,2,0,-1.271340854166357,0,4,-1.4299646353892375,1.9030659981563631,0
-0.8934049780140508,2,0,-0.19723306640092816,44,3,4,-1.271340854166357,1,4,0.6891293708188797,-0.25378285235784925,0
0.5259885194157279,2,0,-0.45527712972485446,41,5,4,-1.271340854166357,1,3,-0.017235297917159335,-0.27668744192083206,1
0.3324348606753035,2,2,-0.4802491358529763,40,3,2,0.08305132865031943,1,1,-0.7235999666531984,-0.2805048735146625,0
-0.6998513192736264,1,2,-0.7316339975427368,30,2,4,0.08305132865031943,1,3,1.3954940395549187,-0.29959203148381486,3
-1.4095480679885157,0,0,-0.6608799801797247,28,2,3,-1.271340854166357,1,1,-1.4299646353892375,-0.284322305108493,4
-0.9579228642608589,1,0,-0.8281924212381415,43,5,2,-1.271340854166357,1,2,1.3954940395549187,-0.31867918945296714,4
1.4937568131178498,0,2,-0.8847956351285511,20,2,1,0.08305132865031943,1,3,-1.4299646353892375,-0.31486175785913667,6
0.590506405662536,0,1,-0.8564940281833463,35,5,2,1.16656507490366,1,3,-0.7235999666531984,-0.31867918945296714,5
-0.2482261155459696,1,1,0.05082219447174941,3,3,2,1.16656507490366,0,2,1.3954940395549187,0.834185151883833,5
0.7840600644029604,2,1,-0.8506672267534512,16,2,1,1.16656507490366,1,2,-0.7235999666531984,-0.3034094630776453,0
-0.5708155467800102,0,0,1.269456093524098,49,5,0,-1.271340854166357,0,3,-0.7235999666531984,-0.12780760976144392,3
0.6550242919093441,1,0,-0.7091591920274269,16,4,3,-1.271340854166357,1,0,1.3954940395549187,-0.26523514713934065,3
-1.6031017267289402,2,0,-0.6600475799754539,11,1,0,-1.271340854166357,1,1,1.3954940395549187,-0.2156085364195446,2
-1.0224407505076671,1,1,0.376290674341605,46,0,1,1.16656507490366,1,1,0.6891293708188797,-0.2041562416380532,4
-1.6031017267289402,2,0,-0.5385171501519275,43,2,4,-1.271340854166357,1,4,0.6891293708188797,-0.28813973670232346,4
-0.6353334330268183,1,0,-0.8123768173569975,59,1,4,-1.271340854166357,1,0,1.3954940395549187,-0.3224966210467976,0
-1.6031017267289402,1,1,-0.30128309193476943,1,1,3,1.16656507490366,0,3,-0.017235297917159335,1.196841153297727,3
0.07436331568807102,2,0,-0.6866843865121173,27,3,1,-1.271340854166357,1,1,-0.017235297917159335,-0.28813973670232346,6
0.39695274692211163,2,0,-0.9605440537171875,1,5,4,-1.271340854166357,1,3,-0.7235999666531984,-0.3110443262653062,6
0.20339908818168725,0,2,2.369889163570003,55,0,0,0.08305132865031943,0,4,-1.4299646353892375,-0.0590938410724956,0
-0.2482261155459696,0,2,1.7672314156779947,36,5,0,0.08305132865031943,0,1,0.6891293708188797,0.005802496022622302,6
-0.18370822929916147,0,2,-0.44861792809068857,16,4,4,0.08305132865031943,0,1,0.6891293708188797,-0.19270394685656184,0
0.2679169744284954,2,1,0.42706708680211947,2,2,2,1.16656507490366,0,4,-1.4299646353892375,1.7999953451229402,3
1.4937568131178498,2,2,-0.6958407887590953,25,3,4,0.08305132865031943,1,1,-1.4299646353892375,-0.284322305108493,2
0.9776137231433847,0,0,0.7042563548242724,40,5,0,-1.271340854166357,1,4,-0.7235999666531984,-0.14689476773059626,6
1.042131609390193,0,2,0.6418263395039677,45,5,0,0.08305132865031943,1,2,-0.7235999666531984,-0.17361678888740953,3
-0.6998513192736264,1,0,-0.7807456095947098,20,5,0,-1.271340854166357,1,2,-0.017235297917159335,-0.2919571682961539,5
-1.2805122954948995,0,0,-0.768259606530649,56,2,4,-1.271340854166357,1,1,-0.017235297917159335,-0.31867918945296714,1
-1.3450301817417076,2,0,-0.06654623433042353,13,3,2,-1.271340854166357,0,4,-0.017235297917159335,-0.0361892515095128,5
-0.6353334330268183,1,1,-0.1714286600685355,28,2,2,1.16656507490366,0,4,0.6891293708188797,-0.20797367323188368,0
-0.8934049780140508,1,1,-0.367042708072157,40,1,3,1.16656507490366,0,2,1.3954940395549187,-0.26523514713934065,2
1.622792585611466,1,2,-0.31626629561164255,43,2,3,0.08305132865031943,1,3,1.3954940395549187,-0.26523514713934065,0
1.687310471858274,0,0,-0.40366831706006917,6,3,2,-1.271340854166357,0,2,0.6891293708188797,0.036341948773266,0
-0.11919034305235335,1,1,-0.8964492379883412,33,4,1,1.16656507490366,1,0,-1.4299646353892375,-0.3224966210467976,1
-0.6353334330268183,1,1,0.06913499896570553,53,1,4,1.16656507490366,1,3,-0.7235999666531984,-0.24614798917018835,1
0.46147063316891973,0,1,-0.7998908142929365,6,5,3,1.16656507490366,0,2,-0.7235999666531984,-0.22324339960720554,3
-1.0869586367544752,2,1,-0.5892935626124419,24,0,1,1.16656507490366,1,3,0.6891293708188797,-0.26523514713934065,2
-1.6031017267289402,1,2,0.6310051368484483,20,4,1,0.08305132865031943,0,2,-0.017235297917159335,0.017254790804113705,5
-1.6676196129757483,2,2,0.42956428741493147,56,4,4,0.08305132865031943,1,0,-0.7235999666531984,-0.22324339960720554,3
-1.3450301817417076,2,1,-0.28962948907497915,38,2,0,1.16656507490366,1,4,-0.017235297917159335,-0.25378285235784925,2
-1.3450301817417076,1,0,-0.379528711136218,32,2,3,-1.271340854166357,1,0,-0.7235999666531984,-0.25378285235784925,5
0.39695274692211163,0,1,-0.3104394941817474,58,1,0,1.16656507490366,1,3,0.6891293708188797,-0.284322305108493,3
0.6550242919093441,2,2,-0.1289762496507283,40,4,3,0.08305132865031943,0,4,1.3954940395549187,-0.2385131259825274,4
1.558274699364658,0,0,-0.21471347069061342,32,0,3,-1.271340854166357,1,1,-0.017235297917159335,-0.23087826279486648,5
1.687310471858274,2,0,-0.7832428102075221,50,2,1,-1.271340854166357,1,4,1.3954940395549187,-0.31867918945296714,2
-1.0224407505076671,1,0,-0.0332502261595943,52,2,1,-1.271340854166357,1,4,1.3954940395549187,-0.25378285235784925,0
-0.441779774286394,1,2,1.63654458360749,53,5,2,0.08305132865031943,0,3,-1.4299646353892375,-0.1125378833861221,6
0.46147063316891973,0,1,-0.27714348601091815,48,2,3,1.16656507490366,1,0,-0.7235999666531984,-0.2690525787331711,4
-1.6676196129757483,0,1,-0.40366831706006917,20,5,1,1.16656507490366,0,0,0.6891293708188797,-0.21179110482571414,3
-1.2159944092480914,0,0,0.5619159198939775,55,1,3,-1.271340854166357,1,2,0.6891293708188797,-0.20797367323188368,3
-0.6998513192736264,2,0,2.7527932575345386,7,4,4,-1.271340854166357,0,4,0.6891293708188797,1.7999953451229402,4
-0.8934049780140508,0,1,-0.669203982222432,43,0,4,1.16656507490366,1,4,0.6891293708188797,-0.3034094630776453,1
-1.4095480679885157,1,1,-0.08069703780302594,60,0,4,1.16656507490366,0,2,1.3954940395549187,-0.26523514713934065,0
-0.2482261155459696,2,0,-0.292959089892062,4,4,4,-1.271340854166357,0,3,0.6891293708188797,0.2882924339660766,5
0.009845429441262895,1,1,2.2084035239414814,49,4,3,1.16656507490366,0,3,-0.017235297917159335,-0.04382411469717373,2
1.558274699364658,1,0,-0.817371218582622,0,0,2,-1.271340854166357,0,2,1.3954940395549187,0.36464106584268596,4
-1.2805122954948995,0,0,3.017496522492631,21,4,1,-1.271340854166357,0,2,0.6891293708188797,0.4982511716267522,5
-0.6353334330268183,0,2,-0.6492263773199345,55,5,0,0.08305132865031943,1,3,-0.017235297917159335,-0.30722689467147574,5
1.171167381883809,0,0,-0.8406784243022023,17,5,4,-1.271340854166357,1,2,-0.7235999666531984,-0.29959203148381486,0
-0.9579228642608589,0,2,-0.348729903578201,58,1,4,0.08305132865031943,0,0,1.3954940395549187,-0.284322305108493,3
1.171167381883809,0,0,-0.4144895197155887,47,3,3,-1.271340854166357,1,3,-0.7235999666531984,-0.2805048735146625,2
-1.538583840482132,0,1,-0.5892935626124419,17,5,1,1.16656507490366,1,3,-1.4299646353892375,-0.2385131259825274,1
1.042131609390193,0,2,-0.8839632349242804,2,1,4,0.08305132865031943,0,4,1.3954940395549187,-0.2041562416380532,2
-1.2159944092480914,2,2,-0.4111599188985057,2,0,4,0.08305132865031943,0,0,0.6891293708188797,0.5211557611897351,6
0.8485779506497685,1,2,0.10825780856642975,27,3,3,0.08305132865031943,0,3,0.6891293708188797,-0.15834706251208766,4
0.20339908818168725,1,2,-0.6433995758900394,58,0,4,0.08305132865031943,1,4,1.3954940395549187,-0.30722689467147574,4
0.6550242919093441,1,0,1.0646856432734988,28,3,1,-1.271340854166357,0,3,0.6891293708188797,-0.013284661946530035,3
-0.6353334330268183,0,2,1.4242825315184542,11,3,2,0.08305132865031943,0,4,-0.7235999666531984,0.5822346666910223,2
0.5259885194157279,1,2,-0.8573264283876171,7,1,3,0.08305132865031943,1,1,-1.4299646353892375,-0.2690525787331711,0
0.590506405662536,2,1,-0.9488904508573973,50,1,4,1.16656507490366,1,4,-1.4299646353892375,-0.333948915828289,5
1.558274699364658,0,1,-0.11482544617812587,55,3,4,1.16656507490366,0,4,0.6891293708188797,-0.26523514713934065,4
1.558274699364658,1,1,3.377093410737586,4,3,1,1.16656507490366,0,3,-1.4299646353892375,3.651449668130715,5
0.7195421781561522,2,2,-0.33624390051414,37,3,2,0.08305132865031943,1,4,-1.4299646353892375,-0.2576002839516797,1
-0.8288870917672427,1,0,-0.04989823024500884,51,3,3,-1.271340854166357,1,4,-1.4299646353892375,-0.25378285235784925,4
-0.8934049780140508,2,2,0.4636926957900314,5,5,1,0.08305132865031943,0,4,-1.4299646353892375,0.7616539516010542,4
0.7840600644029604,0,1,-0.7707568071434611,21,5,4,1.16656507490366,1,2,-0.7235999666531984,-0.2919571682961539,1
0.009845429441262895,2,0,0.2714082486034929,47,2,0,-1.271340854166357,1,2,1.3954940395549187,-0.2156085364195446,4
1.3002031543774253,1,2,0.18400622715506618,7,0,1,0.08305132865031943,0,0,-0.017235297917159335,0.3264667499043813,1
-0.11919034305235335,2,0,-0.7532764028537757,50,5,1,-1.271340854166357,1,0,0.6891293708188797,-0.31486175785913667,5
-1.6676196129757483,2,1,0.5078099066163803,9,4,0,1.16656507490366,0,3,-1.4299646353892375,0.34173647627970316,1
0.7840600644029604,1,0,-0.24467987804435964,2,1,1,-1.271340854166357,0,2,-0.017235297917159335,0.7731062463825455,3
-1.3450301817417076,1,1,-0.10483664372687704,2,3,3,1.16656507490366,0,4,0.6891293708188797,0.9868824156370516,5
-1.3450301817417076,0,0,0.5494299168299167,30,5,2,-1.271340854166357,0,1,1.3954940395549187,-0.10872045179229163,2
1.3647210406242334,2,1,0.6992619535986482,21,1,4,1.16656507490366,0,1,1.3954940395549187,0.013437359210283236,2
0.20339908818168725,2,0,-0.937236847997607,48,5,4,-1.271340854166357,1,4,1.3954940395549187,-0.33013148423445854,5
-0.5062976605332021,0,1,3.2738757854080154,23,1,2,1.16656507490366,0,3,0.6891293708188797,0.4753465820637694,1
0.6550242919093441,2,1,-0.9230860445250046,30,3,4,1.16656507490366,1,2,-0.7235999666531984,-0.32631405264062807,4
0.7840600644029604,2,2,-0.8073824161313733,28,3,2,0.08305132865031943,1,1,0.6891293708188797,-0.30722689467147574,5
-0.6353334330268183,1,1,4.907877386391458,38,4,3,1.16656507490366,0,0,1.3954940395549187,0.35700620265502503,1
1.687310471858274,2,2,-0.2455122782486305,46,1,2,0.08305132865031943,1,0,-0.017235297917159335,-0.2614177155455102,0
0.46147063316891973,1,0,-0.7890696116374172,14,0,4,-1.271340854166357,1,2,-0.017235297917159335,-0.2805048735146625,4
0.8485779506497685,0,0,0.34132986576223423,1,2,0,-1.271340854166357,0,1,-0.017235297917159335,2.674187180110117,4
-0.5062976605332021,0,0,-0.6717011828352442,14,3,4,-1.271340854166357,1,4,-0.7235999666531984,-0.24233055757635788,5
1.4937568131178498,2,2,0.2439390418625588,18,2,0,0.08305132865031943,0,0,-0.7235999666531984,-0.040006683103343266,6
1.4292389268710415,2,2,-0.8514996269577219,57,2,1,0.08305132865031943,1,3,-0.017235297917159335,-0.32631405264062807,3
-0.11919034305235335,0,0,-0.721645195091488,29,1,3,-1.271340854166357,1,1,0.6891293708188797,-0.2957745998899844,1
-0.6353334330268183,0,2,-0.913097242073756,42,0,0,0.08305132865031943,1,1,-0.7235999666531984,-0.32631405264062807,1
0.3324348606753035,2,2,-0.7815780097989806,31,2,1,0.08305132865031943,1,4,1.3954940395549187,-0.30722689467147574,1
1.4292389268710415,0,0,-0.39284711440454967,47,5,4,-1.271340854166357,1,4,-0.017235297917159335,-0.2805048735146625,6
-1.2805122954948995,0,1,0.0017105824197763558,31,4,2,1.16656507490366,1,1,-0.017235297917159335,-0.1965213784503923,6
0.3324348606753035,2,1,-0.5276959474964079,39,2,3,1.16656507490366,1,0,-1.4299646353892375,-0.284322305108493,1
